,Time,Interval between heartbeats (s)
42420,2022-07-21 22:19:29,0.798
42421,2022-07-21 22:19:29,0.765
42422,2022-07-21 22:19:30,0.712
42423,2022-07-21 22:19:31,0.696
42424,2022-07-21 22:19:31,0.672
42425,2022-07-21 22:19:32,0.662
42426,2022-07-21 22:19:33,0.672
42427,2022-07-21 22:19:33,0.688
42428,2022-07-21 22:19:34,0.7
42429,2022-07-21 22:19:35,0.725
42430,2022-07-21 22:19:36,0.739
42431,2022-07-21 22:19:36,0.731
42432,2022-07-21 22:19:37,0.739
42433,2022-07-21 22:19:38,0.705
42434,2022-07-21 22:19:38,0.664
42435,2022-07-21 22:19:39,0.662
42436,2022-07-21 22:19:40,0.647
42437,2022-07-21 22:19:40,0.646
42438,2022-07-21 22:19:41,0.663
42439,2022-07-21 22:19:42,0.675
42440,2022-07-21 22:19:42,0.684
42441,2022-07-21 22:19:43,0.724
42442,2022-07-21 22:19:44,0.745
42443,2022-07-21 22:19:45,0.741
42444,2022-07-21 22:19:45,0.744
42445,2022-07-21 22:19:46,0.711
42446,2022-07-21 22:19:47,0.714
42447,2022-07-21 22:19:47,0.709
42448,2022-07-21 22:19:55,0.808
42449,2022-07-21 22:19:55,0.736
42450,2022-07-21 22:19:56,0.735
42451,2022-07-21 22:19:57,0.737
42452,2022-07-21 22:19:57,0.677
42453,2022-07-21 22:19:58,0.681
42454,2022-07-21 22:19:59,0.661
42455,2022-07-21 22:19:59,0.631
42456,2022-07-21 22:20:00,0.63
42457,2022-07-21 22:20:01,0.62
42458,2022-07-21 22:20:01,0.61
42459,2022-07-21 22:20:02,0.603
42460,2022-07-21 22:20:02,0.627
42461,2022-07-21 22:20:03,0.646
42462,2022-07-21 22:20:04,0.671
42463,2022-07-21 22:20:04,0.681
42464,2022-07-21 22:20:05,0.677
42465,2022-07-21 22:20:06,0.683
42466,2022-07-21 22:20:06,0.673
42467,2022-07-21 22:20:07,0.703
42468,2022-07-21 22:20:08,0.706
42469,2022-07-21 22:20:09,0.703
42470,2022-07-21 22:20:09,0.69
42471,2022-07-21 22:20:10,0.709
42472,2022-07-21 22:20:11,0.742
42473,2022-07-21 22:20:11,0.731
42474,2022-07-21 22:20:12,0.723
42475,2022-07-21 22:20:13,0.712
42476,2022-07-21 22:20:14,0.693
42477,2022-07-21 22:20:14,0.692
42478,2022-07-21 22:20:15,0.703
42479,2022-07-21 22:20:16,0.72
42480,2022-07-21 22:20:16,0.731
42481,2022-07-21 22:20:17,0.72
42482,2022-07-21 22:20:18,0.731
42483,2022-07-21 22:20:19,0.736
42484,2022-07-21 22:20:19,0.735
42485,2022-07-21 22:20:20,0.735
42486,2022-07-21 22:20:21,0.75
42487,2022-07-21 22:20:28,0.648
42488,2022-07-21 22:20:29,0.644
42489,2022-07-21 22:20:29,0.649
42490,2022-07-21 22:20:30,0.667
42491,2022-07-21 22:20:31,0.724
42492,2022-07-21 22:20:31,0.736
42493,2022-07-21 22:20:32,0.747
42494,2022-07-21 22:20:33,0.768
42495,2022-07-21 22:20:34,0.749
42496,2022-07-21 22:20:34,0.762
42497,2022-07-21 22:20:35,0.754
42498,2022-07-21 22:20:36,0.76
42499,2022-07-21 22:20:37,0.757
42500,2022-07-21 22:20:37,0.757
42501,2022-07-21 22:20:38,0.753
42502,2022-07-21 22:20:39,0.768
42503,2022-07-21 22:20:40,0.785
42504,2022-07-21 22:20:41,0.802
42505,2022-07-21 22:20:41,0.835
42506,2022-07-21 22:20:42,0.819
42507,2022-07-21 22:20:43,0.806
42508,2022-07-21 22:20:44,0.801
42509,2022-07-21 22:20:45,0.802
42510,2022-07-21 22:20:45,0.817
42511,2022-07-21 22:20:46,0.761
42512,2022-07-21 22:20:47,0.742
42513,2022-07-21 22:20:48,0.696
42514,2022-07-21 22:20:48,0.679
42515,2022-07-21 22:20:49,0.678
42516,2022-07-21 22:20:50,0.729
42517,2022-07-21 22:20:50,0.771
42518,2022-07-21 22:20:51,0.779
42519,2022-07-21 22:20:52,0.842
42520,2022-07-21 22:20:53,0.86
42521,2022-07-21 22:21:01,0.952
42522,2022-07-21 22:21:01,0.883
42523,2022-07-21 22:21:02,0.802
42524,2022-07-21 22:21:03,0.757
42525,2022-07-21 22:21:04,0.714
42526,2022-07-21 22:21:04,0.707
42527,2022-07-21 22:21:05,0.701
42528,2022-07-21 22:21:06,0.689
42529,2022-07-21 22:21:07,0.706
42530,2022-07-21 22:21:07,0.726
42531,2022-07-21 22:21:08,0.744
42532,2022-07-21 22:21:09,0.781
42533,2022-07-21 22:21:10,0.821
42534,2022-07-21 22:21:10,0.813
42535,2022-07-21 22:21:11,0.803
42536,2022-07-21 22:21:12,0.783
42537,2022-07-21 22:21:13,0.756
42538,2022-07-21 22:21:13,0.715
42539,2022-07-21 22:21:14,0.704
42540,2022-07-21 22:21:15,0.707
42541,2022-07-21 22:21:16,0.736
42542,2022-07-21 22:21:17,0.865
42543,2022-07-21 22:21:17,0.822
42544,2022-07-21 22:21:18,0.784
42545,2022-07-21 22:21:19,0.756
42546,2022-07-21 22:21:20,0.746
42547,2022-07-21 22:21:20,0.727
42548,2022-07-21 22:21:21,0.708
42549,2022-07-21 22:21:22,0.702
42550,2022-07-21 22:21:22,0.678
42551,2022-07-21 22:21:23,0.674
42552,2022-07-21 22:21:24,0.681
42553,2022-07-21 22:21:24,0.69
42554,2022-07-21 22:21:25,0.725
42555,2022-07-21 22:21:26,0.728
42556,2022-07-21 22:21:34,0.75
42557,2022-07-21 22:21:35,0.748
42558,2022-07-21 22:21:36,0.764
42559,2022-07-21 22:21:36,0.725
42560,2022-07-21 22:21:37,0.722
42561,2022-07-21 22:21:38,0.717
42562,2022-07-21 22:21:39,0.729
42563,2022-07-21 22:21:39,0.725
42564,2022-07-21 22:21:40,0.705
42565,2022-07-21 22:21:41,0.709
42566,2022-07-21 22:21:41,0.694
42567,2022-07-21 22:21:42,0.693
42568,2022-07-21 22:21:43,0.698
42569,2022-07-21 22:21:43,0.688
42570,2022-07-21 22:21:44,0.718
42571,2022-07-21 22:21:45,0.735
42572,2022-07-21 22:21:46,0.722
42573,2022-07-21 22:21:46,0.731
42574,2022-07-21 22:21:47,0.748
42575,2022-07-21 22:21:48,0.752
42576,2022-07-21 22:21:49,0.742
42577,2022-07-21 22:21:49,0.727
42578,2022-07-21 22:21:50,0.723
42579,2022-07-21 22:21:51,0.744
42580,2022-07-21 22:21:52,0.752
42581,2022-07-21 22:21:52,0.767
42582,2022-07-21 22:21:53,0.77
42583,2022-07-21 22:21:54,0.759
42584,2022-07-21 22:21:55,0.74
42585,2022-07-21 22:21:55,0.74
42586,2022-07-21 22:21:56,0.708
42587,2022-07-21 22:21:57,0.694
42588,2022-07-21 22:21:57,0.673
42589,2022-07-21 22:21:58,0.674
42590,2022-07-21 22:21:59,0.68
42591,2022-07-21 22:21:59,0.725
42592,2022-07-21 22:22:07,0.747
42593,2022-07-21 22:22:08,0.736
42594,2022-07-21 22:22:08,0.734
42595,2022-07-21 22:22:09,0.737
42596,2022-07-21 22:22:10,0.795
42597,2022-07-21 22:22:11,0.837
42598,2022-07-21 22:22:12,0.863
42599,2022-07-21 22:22:12,0.813
42600,2022-07-21 22:22:13,0.792
42601,2022-07-21 22:22:14,0.821
42602,2022-07-21 22:22:15,0.845
42603,2022-07-21 22:22:16,0.879
42604,2022-07-21 22:22:17,0.868
42605,2022-07-21 22:22:18,1.025
42606,2022-07-21 22:22:19,0.974
42607,2022-07-21 22:22:19,0.862
42608,2022-07-21 22:22:20,0.89
42609,2022-07-21 22:22:21,0.936
42610,2022-07-21 22:22:22,0.957
42611,2022-07-21 22:22:23,0.896
42612,2022-07-21 22:22:24,0.897
42613,2022-07-21 22:22:25,0.955
42614,2022-07-21 22:22:26,0.938
42615,2022-07-21 22:22:27,0.891
42616,2022-07-21 22:22:28,0.838
42617,2022-07-21 22:22:28,0.766
42618,2022-07-21 22:22:29,0.752
42619,2022-07-21 22:22:31,0.771
42620,2022-07-21 22:22:31,0.858
42621,2022-07-21 22:22:32,0.857
42622,2022-07-21 22:22:40,0.82
42623,2022-07-21 22:22:40,0.809
42624,2022-07-21 22:22:41,0.846
42625,2022-07-21 22:22:42,0.867
42626,2022-07-21 22:22:43,0.943
42627,2022-07-21 22:22:44,0.949
42628,2022-07-21 22:22:45,0.807
42629,2022-07-21 22:22:46,0.776
42630,2022-07-21 22:22:46,0.775
42631,2022-07-21 22:22:47,0.792
42632,2022-07-21 22:22:48,0.82
42633,2022-07-21 22:22:49,0.828
42634,2022-07-21 22:22:50,0.793
42635,2022-07-21 22:22:50,0.78
42636,2022-07-21 22:22:51,0.848
42637,2022-07-21 22:22:52,0.852
42638,2022-07-21 22:22:53,0.953
42639,2022-07-21 22:22:54,1.102
42640,2022-07-21 22:22:55,1.058
42641,2022-07-21 22:22:56,0.969
42642,2022-07-21 22:22:57,0.995
42643,2022-07-21 22:22:58,0.948
42644,2022-07-21 22:22:59,1.039
42645,2022-07-21 22:23:00,1.018
42646,2022-07-21 22:23:01,0.988
42647,2022-07-21 22:23:02,0.881
42648,2022-07-21 22:23:03,0.86
42649,2022-07-21 22:23:04,0.822
42650,2022-07-21 22:23:04,0.809
42651,2022-07-21 22:23:05,0.849
42652,2022-07-21 22:23:16,0.913
42653,2022-07-21 22:23:17,0.915
42654,2022-07-21 22:23:18,0.865
42655,2022-07-21 22:23:19,0.852
42656,2022-07-21 22:23:20,0.851
42657,2022-07-21 22:23:20,0.832
42658,2022-07-21 22:23:21,0.885
42659,2022-07-21 22:23:22,0.975
42660,2022-07-21 22:23:23,0.943
42661,2022-07-21 22:23:24,0.925
42662,2022-07-21 22:23:25,0.932
42663,2022-07-21 22:23:26,0.909
42664,2022-07-21 22:23:27,0.907
42665,2022-07-21 22:23:28,0.889
42666,2022-07-21 22:23:29,0.922
42667,2022-07-21 22:23:30,0.909
42668,2022-07-21 22:23:31,0.971
42669,2022-07-21 22:23:32,0.958
42670,2022-07-21 22:23:32,0.919
42671,2022-07-21 22:23:33,0.858
42672,2022-07-21 22:23:34,0.836
42673,2022-07-21 22:23:35,0.804
42674,2022-07-21 22:23:36,0.791
42675,2022-07-21 22:23:37,0.922
42676,2022-07-21 22:23:38,0.909
42677,2022-07-21 22:23:38,0.905
42678,2022-07-21 22:23:39,0.881
42679,2022-07-21 22:23:40,0.931
42680,2022-07-21 22:23:41,0.934
42681,2022-07-21 22:23:49,0.853
42682,2022-07-21 22:23:50,0.776
42683,2022-07-21 22:23:51,0.757
42684,2022-07-21 22:23:51,0.78
42685,2022-07-21 22:23:52,0.841
42686,2022-07-21 22:23:53,0.871
42687,2022-07-21 22:23:54,0.872
42688,2022-07-21 22:23:55,0.883
42689,2022-07-21 22:23:56,0.855
42690,2022-07-21 22:23:57,0.814
42691,2022-07-21 22:23:57,0.808
42692,2022-07-21 22:23:58,0.822
42693,2022-07-21 22:23:59,0.844
42694,2022-07-21 22:24:00,0.856
42695,2022-07-21 22:24:01,0.885
42696,2022-07-21 22:24:02,0.899
42697,2022-07-21 22:24:03,0.902
42698,2022-07-21 22:24:03,0.854
42699,2022-07-21 22:24:04,0.847
42700,2022-07-21 22:24:05,0.821
42701,2022-07-21 22:24:06,0.827
42702,2022-07-21 22:24:07,0.861
42703,2022-07-21 22:24:08,0.834
42704,2022-07-21 22:24:09,0.888
42705,2022-07-21 22:24:09,0.892
42706,2022-07-21 22:24:10,0.845
42707,2022-07-21 22:24:11,0.854
42708,2022-07-21 22:24:12,0.865
42709,2022-07-21 22:24:13,0.835
42710,2022-07-21 22:24:14,0.853
42711,2022-07-21 22:24:22,0.799
42712,2022-07-21 22:24:23,0.772
42713,2022-07-21 22:24:24,0.787
42714,2022-07-21 22:24:25,0.802
42715,2022-07-21 22:24:25,0.817
42716,2022-07-21 22:24:26,0.855
42717,2022-07-21 22:24:27,0.881
42718,2022-07-21 22:24:28,0.891
42719,2022-07-21 22:24:29,0.844
42720,2022-07-21 22:24:30,0.825
42721,2022-07-21 22:24:31,0.796
42722,2022-07-21 22:24:31,0.783
42723,2022-07-21 22:24:32,0.794
42724,2022-07-21 22:24:33,0.804
42725,2022-07-21 22:24:34,0.781
42726,2022-07-21 22:24:34,0.784
42727,2022-07-21 22:24:35,0.779
42728,2022-07-21 22:24:36,0.757
42729,2022-07-21 22:24:37,0.725
42730,2022-07-21 22:24:37,0.702
42731,2022-07-21 22:24:38,0.717
42732,2022-07-21 22:24:39,0.767
42733,2022-07-21 22:24:40,0.85
42734,2022-07-21 22:24:41,0.871
42735,2022-07-21 22:24:42,0.91
42736,2022-07-21 22:24:42,0.932
42737,2022-07-21 22:24:43,0.979
42738,2022-07-21 22:24:44,0.945
42739,2022-07-21 22:24:45,0.918
42740,2022-07-21 22:24:46,0.892
42741,2022-07-21 22:24:47,0.815
42742,2022-07-21 22:24:57,0.708
42743,2022-07-21 22:24:57,0.722
42744,2022-07-21 22:24:57,0.696
42745,2022-07-21 22:24:58,0.691
42746,2022-07-21 22:24:59,0.677
42747,2022-07-21 22:24:59,0.664
42748,2022-07-21 22:25:00,0.656
42749,2022-07-21 22:25:01,0.659
42750,2022-07-21 22:25:01,0.668
42751,2022-07-21 22:25:02,0.682
42752,2022-07-21 22:25:03,0.721
42753,2022-07-21 22:25:03,0.738
42754,2022-07-21 22:25:04,0.75
42755,2022-07-21 22:25:05,0.779
42756,2022-07-21 22:25:06,0.816
42757,2022-07-21 22:25:07,0.858
42758,2022-07-21 22:25:08,0.878
42759,2022-07-21 22:25:08,0.873
42760,2022-07-21 22:25:09,0.848
42761,2022-07-21 22:25:10,0.774
42762,2022-07-21 22:25:11,0.731
42763,2022-07-21 22:25:12,0.727
42764,2022-07-21 22:25:12,0.737
42765,2022-07-21 22:25:13,0.769
42766,2022-07-21 22:25:14,0.789
42767,2022-07-21 22:25:15,0.786
42768,2022-07-21 22:25:15,0.752
42769,2022-07-21 22:25:16,0.758
42770,2022-07-21 22:25:17,0.734
42771,2022-07-21 22:25:18,0.731
42772,2022-07-21 22:25:18,0.711
42773,2022-07-21 22:25:19,0.7
42774,2022-07-21 22:25:20,0.713
42775,2022-07-21 22:25:20,0.703
42776,2022-07-21 22:25:28,0.712
42777,2022-07-21 22:25:29,0.703
42778,2022-07-21 22:25:29,0.691
42779,2022-07-21 22:25:30,0.683
42780,2022-07-21 22:25:31,0.675
42781,2022-07-21 22:25:31,0.678
42782,2022-07-21 22:25:32,0.689
42783,2022-07-21 22:25:33,0.689
42784,2022-07-21 22:25:33,0.678
42785,2022-07-21 22:25:34,0.678
42786,2022-07-21 22:25:35,0.696
42787,2022-07-21 22:25:35,0.687
42788,2022-07-21 22:25:36,0.677
42789,2022-07-21 22:25:37,0.679
42790,2022-07-21 22:25:37,0.685
42791,2022-07-21 22:25:38,0.73
42792,2022-07-21 22:25:39,0.822
42793,2022-07-21 22:25:40,0.802
42794,2022-07-21 22:25:41,0.805
42795,2022-07-21 22:25:41,0.834
42796,2022-07-21 22:25:42,0.859
42797,2022-07-21 22:25:43,0.863
42798,2022-07-21 22:25:44,0.801
42799,2022-07-21 22:25:45,0.788
42800,2022-07-21 22:25:46,0.771
42801,2022-07-21 22:25:46,0.776
42802,2022-07-21 22:25:47,0.759
42803,2022-07-21 22:25:48,0.78
42804,2022-07-21 22:25:49,0.809
42805,2022-07-21 22:25:49,0.822
42806,2022-07-21 22:25:50,0.793
42807,2022-07-21 22:25:51,0.782
42808,2022-07-21 22:25:52,0.809
42809,2022-07-21 22:25:53,0.818
42810,2022-07-21 22:25:53,0.8
42811,2022-07-21 22:26:01,0.875
42812,2022-07-21 22:26:02,0.884
42813,2022-07-21 22:26:03,0.884
42814,2022-07-21 22:26:04,0.876
42815,2022-07-21 22:26:05,0.811
42816,2022-07-21 22:26:06,0.745
42817,2022-07-21 22:26:06,0.731
42818,2022-07-21 22:26:07,0.695
42819,2022-07-21 22:26:08,0.687
42820,2022-07-21 22:26:08,0.658
42821,2022-07-21 22:26:09,0.654
42822,2022-07-21 22:26:10,0.664
42823,2022-07-21 22:26:10,0.694
42824,2022-07-21 22:26:11,0.751
42825,2022-07-21 22:26:12,0.764
42826,2022-07-21 22:26:13,0.791
42827,2022-07-21 22:26:13,0.746
42828,2022-07-21 22:26:14,0.753
42829,2022-07-21 22:26:15,0.725
42830,2022-07-21 22:26:16,0.695
42831,2022-07-21 22:26:16,0.698
42832,2022-07-21 22:26:17,0.698
42833,2022-07-21 22:26:18,0.696
42834,2022-07-21 22:26:18,0.72
42835,2022-07-21 22:26:19,0.726
42836,2022-07-21 22:26:20,0.782
42837,2022-07-21 22:26:21,0.788
42838,2022-07-21 22:26:22,0.987
42839,2022-07-21 22:26:23,0.924
42840,2022-07-21 22:26:23,0.823
42841,2022-07-21 22:26:24,0.816
42842,2022-07-21 22:26:25,0.751
42843,2022-07-21 22:26:26,0.726
42844,2022-07-21 22:26:26,0.699
42845,2022-07-21 22:26:34,0.696
42846,2022-07-21 22:26:35,0.725
42847,2022-07-21 22:26:35,0.755
42848,2022-07-21 22:26:36,0.784
42849,2022-07-21 22:26:37,0.79
42850,2022-07-21 22:26:38,0.766
42851,2022-07-21 22:26:39,0.743
42852,2022-07-21 22:26:39,0.724
42853,2022-07-21 22:26:40,0.73
42854,2022-07-21 22:26:41,0.762
42855,2022-07-21 22:26:42,0.76
42856,2022-07-21 22:26:42,0.801
42857,2022-07-21 22:26:43,0.883
42858,2022-07-21 22:26:44,0.838
42859,2022-07-21 22:26:45,0.855
42860,2022-07-21 22:26:46,0.837
42861,2022-07-21 22:26:46,0.773
42862,2022-07-21 22:26:47,0.74
42863,2022-07-21 22:26:48,0.714
42864,2022-07-21 22:26:49,0.695
42865,2022-07-21 22:26:49,0.686
42866,2022-07-21 22:26:50,0.688
42867,2022-07-21 22:26:51,0.699
42868,2022-07-21 22:26:51,0.705
42869,2022-07-21 22:26:52,0.714
42870,2022-07-21 22:26:53,0.715
42871,2022-07-21 22:26:54,0.692
42872,2022-07-21 22:26:54,0.699
42873,2022-07-21 22:26:55,0.699
42874,2022-07-21 22:26:56,0.717
42875,2022-07-21 22:26:56,0.728
42876,2022-07-21 22:26:57,0.718
42877,2022-07-21 22:26:58,0.723
42878,2022-07-21 22:26:59,0.75
42879,2022-07-21 22:26:59,0.782
42880,2022-07-21 22:27:07,0.604
42881,2022-07-21 22:27:07,0.608
42882,2022-07-21 22:27:08,0.613
42883,2022-07-21 22:27:08,0.618
42884,2022-07-21 22:27:09,0.633
42885,2022-07-21 22:27:10,0.647
42886,2022-07-21 22:27:10,0.715
42887,2022-07-21 22:27:11,0.733
42888,2022-07-21 22:27:12,0.709
42889,2022-07-21 22:27:12,0.721
42890,2022-07-21 22:27:13,0.689
42891,2022-07-21 22:27:14,0.693
42892,2022-07-21 22:27:15,0.676
42893,2022-07-21 22:27:15,0.685
42894,2022-07-21 22:27:16,0.668
42895,2022-07-21 22:27:17,0.673
42896,2022-07-21 22:27:17,0.665
42897,2022-07-21 22:27:18,0.652
42898,2022-07-21 22:27:19,0.653
42899,2022-07-21 22:27:19,0.634
42900,2022-07-21 22:27:20,0.627
42901,2022-07-21 22:27:20,0.632
42902,2022-07-21 22:27:21,0.644
42903,2022-07-21 22:27:22,0.691
42904,2022-07-21 22:27:23,0.775
42905,2022-07-21 22:27:23,0.806
42906,2022-07-21 22:27:24,0.775
42907,2022-07-21 22:27:25,0.726
42908,2022-07-21 22:27:26,0.709
42909,2022-07-21 22:27:26,0.7
42910,2022-07-21 22:27:27,0.695
42911,2022-07-21 22:27:28,0.716
42912,2022-07-21 22:27:28,0.723
42913,2022-07-21 22:27:29,0.739
42914,2022-07-21 22:27:30,0.7
42915,2022-07-21 22:27:31,0.742
42916,2022-07-21 22:27:31,0.713
42917,2022-07-21 22:27:32,0.692
42918,2022-07-21 22:27:40,0.679
42919,2022-07-21 22:27:40,0.696
42920,2022-07-21 22:27:41,0.716
42921,2022-07-21 22:27:42,0.73
42922,2022-07-21 22:27:43,0.709
42923,2022-07-21 22:27:43,0.721
42924,2022-07-21 22:27:44,0.708
42925,2022-07-21 22:27:45,0.682
42926,2022-07-21 22:27:45,0.661
42927,2022-07-21 22:27:46,0.65
42928,2022-07-21 22:27:47,0.646
42929,2022-07-21 22:27:47,0.652
42930,2022-07-21 22:27:48,0.717
42931,2022-07-21 22:27:49,0.712
42932,2022-07-21 22:27:49,0.702
42933,2022-07-21 22:27:50,0.697
42934,2022-07-21 22:27:51,0.697
42935,2022-07-21 22:27:52,0.703
42936,2022-07-21 22:27:52,0.717
42937,2022-07-21 22:27:53,0.721
42938,2022-07-21 22:27:54,0.725
42939,2022-07-21 22:27:54,0.706
42940,2022-07-21 22:27:55,0.689
42941,2022-07-21 22:27:56,0.672
42942,2022-07-21 22:27:56,0.67
42943,2022-07-21 22:27:57,0.662
42944,2022-07-21 22:27:58,0.674
42945,2022-07-21 22:27:58,0.725
42946,2022-07-21 22:27:59,0.783
42947,2022-07-21 22:28:00,0.753
42948,2022-07-21 22:28:01,0.727
42949,2022-07-21 22:28:01,0.712
42950,2022-07-21 22:28:02,0.68
42951,2022-07-21 22:28:03,0.675
42952,2022-07-21 22:28:03,0.665
42953,2022-07-21 22:28:04,0.65
42954,2022-07-21 22:28:05,0.646
42955,2022-07-21 22:28:05,0.653
42956,2022-07-21 22:28:13,0.661
42957,2022-07-21 22:28:14,0.666
42958,2022-07-21 22:28:14,0.665
42959,2022-07-21 22:28:15,0.685
42960,2022-07-21 22:28:16,0.713
42961,2022-07-21 22:28:16,0.749
42962,2022-07-21 22:28:17,0.736
42963,2022-07-21 22:28:18,0.691
42964,2022-07-21 22:28:18,0.668
42965,2022-07-21 22:28:19,0.656
42966,2022-07-21 22:28:20,0.643
42967,2022-07-21 22:28:20,0.625
42968,2022-07-21 22:28:21,0.6
42969,2022-07-21 22:28:22,0.582
42970,2022-07-21 22:28:22,0.576
42971,2022-07-21 22:28:23,0.582
42972,2022-07-21 22:28:23,0.646
42973,2022-07-21 22:28:24,0.624
42974,2022-07-21 22:28:25,0.697
42975,2022-07-21 22:28:25,0.772
42976,2022-07-21 22:28:26,0.729
42977,2022-07-21 22:28:27,0.71
42978,2022-07-21 22:28:28,0.676
42979,2022-07-21 22:28:28,0.682
42980,2022-07-21 22:28:29,0.688
42981,2022-07-21 22:28:30,0.723
42982,2022-07-21 22:28:30,0.767
42983,2022-07-21 22:28:31,0.729
42984,2022-07-21 22:28:32,0.753
42985,2022-07-21 22:28:33,0.742
42986,2022-07-21 22:28:33,0.692
42987,2022-07-21 22:28:34,0.709
42988,2022-07-21 22:28:35,0.741
42989,2022-07-21 22:28:36,0.722
42990,2022-07-21 22:28:36,0.761
42991,2022-07-21 22:28:37,0.75
42992,2022-07-21 22:28:38,0.733
42993,2022-07-21 22:28:47,0.786
42994,2022-07-21 22:28:48,0.759
42995,2022-07-21 22:28:48,0.708
42996,2022-07-21 22:28:49,0.721
42997,2022-07-21 22:28:50,0.717
42998,2022-07-21 22:28:50,0.694
42999,2022-07-21 22:28:51,0.71
43000,2022-07-21 22:28:52,0.727
43001,2022-07-21 22:28:53,0.835
43002,2022-07-21 22:28:54,0.876
43003,2022-07-21 22:28:54,0.856
43004,2022-07-21 22:28:55,0.834
43005,2022-07-21 22:28:56,0.769
43006,2022-07-21 22:28:57,0.723
43007,2022-07-21 22:28:57,0.698
43008,2022-07-21 22:28:58,0.709
43009,2022-07-21 22:28:59,0.681
43010,2022-07-21 22:28:59,0.654
43011,2022-07-21 22:29:00,0.633
43012,2022-07-21 22:29:01,0.623
43013,2022-07-21 22:29:01,0.645
43014,2022-07-21 22:29:02,0.659
43015,2022-07-21 22:29:03,0.701
43016,2022-07-21 22:29:03,0.701
43017,2022-07-21 22:29:04,0.738
43018,2022-07-21 22:29:05,0.703
43019,2022-07-21 22:29:06,0.709
43020,2022-07-21 22:29:06,0.701
43021,2022-07-21 22:29:07,0.738
43022,2022-07-21 22:29:08,0.729
43023,2022-07-21 22:29:08,0.709
43024,2022-07-21 22:29:09,0.758
43025,2022-07-21 22:29:10,0.773
43026,2022-07-21 22:29:11,0.756
43027,2022-07-21 22:29:19,0.733
43028,2022-07-21 22:29:20,0.755
43029,2022-07-21 22:29:20,0.741
43030,2022-07-21 22:29:21,0.735
43031,2022-07-21 22:29:22,0.732
43032,2022-07-21 22:29:23,0.717
43033,2022-07-21 22:29:23,0.706
43034,2022-07-21 22:29:24,0.719
43035,2022-07-21 22:29:25,0.759
43036,2022-07-21 22:29:26,0.756
43037,2022-07-21 22:29:26,0.752
43038,2022-07-21 22:29:27,0.736
43039,2022-07-21 22:29:28,0.721
43040,2022-07-21 22:29:28,0.692
43041,2022-07-21 22:29:29,0.691
43042,2022-07-21 22:29:30,0.681
43043,2022-07-21 22:29:31,0.669
43044,2022-07-21 22:29:31,0.666
43045,2022-07-21 22:29:32,0.66
43046,2022-07-21 22:29:33,0.67
43047,2022-07-21 22:29:33,0.683
43048,2022-07-21 22:29:34,0.699
43049,2022-07-21 22:29:35,0.706
43050,2022-07-21 22:29:35,0.676
43051,2022-07-21 22:29:36,0.667
43052,2022-07-21 22:29:37,0.783
43053,2022-07-21 22:29:38,0.895
43054,2022-07-21 22:29:38,0.774
43055,2022-07-21 22:29:39,0.718
43056,2022-07-21 22:29:40,0.701
43057,2022-07-21 22:29:40,0.666
43058,2022-07-21 22:29:41,0.647
43059,2022-07-21 22:29:42,0.639
43060,2022-07-21 22:29:42,0.638
43061,2022-07-21 22:29:43,0.643
43062,2022-07-21 22:29:44,0.683
43063,2022-07-21 22:29:44,0.68
43064,2022-07-21 22:29:52,0.652
43065,2022-07-21 22:29:53,0.664
43066,2022-07-21 22:29:53,0.682
43067,2022-07-21 22:29:54,0.681
43068,2022-07-21 22:29:55,0.688
43069,2022-07-21 22:29:55,0.716
43070,2022-07-21 22:29:56,0.71
43071,2022-07-21 22:29:57,0.719
43072,2022-07-21 22:29:58,0.715
43073,2022-07-21 22:29:58,0.713
43074,2022-07-21 22:29:59,0.691
43075,2022-07-21 22:30:00,0.677
43076,2022-07-21 22:30:00,0.663
43077,2022-07-21 22:30:01,0.641
43078,2022-07-21 22:30:02,0.626
43079,2022-07-21 22:30:02,0.616
43080,2022-07-21 22:30:03,0.618
43081,2022-07-21 22:30:03,0.635
43082,2022-07-21 22:30:04,0.636
43083,2022-07-21 22:30:05,0.637
43084,2022-07-21 22:30:05,0.662
43085,2022-07-21 22:30:06,0.678
43086,2022-07-21 22:30:07,0.66
43087,2022-07-21 22:30:07,0.673
43088,2022-07-21 22:30:08,0.683
43089,2022-07-21 22:30:09,0.657
43090,2022-07-21 22:30:09,0.667
43091,2022-07-21 22:30:10,0.669
43092,2022-07-21 22:30:11,0.656
43093,2022-07-21 22:30:11,0.664
43094,2022-07-21 22:30:12,0.665
43095,2022-07-21 22:30:13,0.621
43096,2022-07-21 22:30:13,0.634
43097,2022-07-21 22:30:14,0.667
43098,2022-07-21 22:30:15,0.716
43099,2022-07-21 22:30:15,0.709
43100,2022-07-21 22:30:16,0.768
43101,2022-07-21 22:30:17,0.816
43102,2022-07-21 22:30:25,0.714
43103,2022-07-21 22:30:26,0.706
43104,2022-07-21 22:30:27,0.717
43105,2022-07-21 22:30:27,0.727
43106,2022-07-21 22:30:28,0.752
43107,2022-07-21 22:30:29,0.718
43108,2022-07-21 22:30:29,0.686
43109,2022-07-21 22:30:30,0.692
43110,2022-07-21 22:30:31,0.707
43111,2022-07-21 22:30:32,0.696
43112,2022-07-21 22:30:32,0.72
43113,2022-07-21 22:30:33,0.726
43114,2022-07-21 22:30:34,0.711
43115,2022-07-21 22:30:34,0.713
43116,2022-07-21 22:30:35,0.706
43117,2022-07-21 22:30:36,0.712
43118,2022-07-21 22:30:37,0.72
