,Time,Interval between heartbeats (s)
29935,2022-07-22 19:06:53,0.686
29936,2022-07-22 19:06:54,0.715
29937,2022-07-22 19:06:55,0.713
29938,2022-07-22 19:06:55,0.692
29939,2022-07-22 19:06:56,0.676
29940,2022-07-22 19:06:57,0.695
29941,2022-07-22 19:06:57,0.703
29942,2022-07-22 19:06:58,0.676
29943,2022-07-22 19:06:59,0.686
29944,2022-07-22 19:06:59,0.702
29945,2022-07-22 19:07:00,0.714
29946,2022-07-22 19:07:01,0.699
29947,2022-07-22 19:07:01,0.7
29948,2022-07-22 19:07:02,0.689
29949,2022-07-22 19:07:03,0.688
29950,2022-07-22 19:07:04,0.693
29951,2022-07-22 19:07:04,0.705
29952,2022-07-22 19:07:05,0.709
29953,2022-07-22 19:07:06,0.736
29954,2022-07-22 19:07:06,0.77
29955,2022-07-22 19:07:07,0.804
29956,2022-07-22 19:07:08,0.813
29957,2022-07-22 19:07:09,0.795
29958,2022-07-22 19:07:10,0.818
29959,2022-07-22 19:07:11,0.849
29960,2022-07-22 19:07:11,0.838
29961,2022-07-22 19:07:12,0.827
29962,2022-07-22 19:07:13,0.886
29963,2022-07-22 19:07:14,0.904
29964,2022-07-22 19:07:22,0.922
29965,2022-07-22 19:07:23,0.945
29966,2022-07-22 19:07:24,0.945
29967,2022-07-22 19:07:25,0.913
29968,2022-07-22 19:07:26,0.942
29969,2022-07-22 19:07:27,0.951
29970,2022-07-22 19:07:28,0.91
29971,2022-07-22 19:07:29,0.876
29972,2022-07-22 19:07:30,0.875
29973,2022-07-22 19:07:30,0.859
29974,2022-07-22 19:07:31,0.811
29975,2022-07-22 19:07:32,0.834
29976,2022-07-22 19:07:33,0.873
29977,2022-07-22 19:07:34,0.904
29978,2022-07-22 19:07:35,0.854
29979,2022-07-22 19:07:36,0.89
29980,2022-07-22 19:07:37,0.906
29981,2022-07-22 19:07:37,0.871
29982,2022-07-22 19:07:38,0.833
29983,2022-07-22 19:07:39,0.847
29984,2022-07-22 19:07:40,0.903
29985,2022-07-22 19:07:41,0.874
29986,2022-07-22 19:07:42,0.831
29987,2022-07-22 19:07:43,0.888
29988,2022-07-22 19:07:43,0.924
29989,2022-07-22 19:07:44,0.906
29990,2022-07-22 19:07:45,0.836
29991,2022-07-22 19:07:46,0.828
29992,2022-07-22 19:07:47,0.819
29993,2022-07-22 19:07:55,0.968
29994,2022-07-22 19:07:56,0.89
29995,2022-07-22 19:07:57,0.899
29996,2022-07-22 19:07:58,0.894
29997,2022-07-22 19:07:59,0.866
29998,2022-07-22 19:07:59,0.826
29999,2022-07-22 19:08:00,0.864
30000,2022-07-22 19:08:01,0.901
30001,2022-07-22 19:08:02,0.913
30002,2022-07-22 19:08:03,0.883
30003,2022-07-22 19:08:04,0.933
30004,2022-07-22 19:08:05,0.954
30005,2022-07-22 19:08:06,0.918
30006,2022-07-22 19:08:07,0.926
30007,2022-07-22 19:08:08,0.955
30008,2022-07-22 19:08:09,0.986
30009,2022-07-22 19:08:10,0.942
30010,2022-07-22 19:08:11,0.973
30011,2022-07-22 19:08:12,1.04
30012,2022-07-22 19:08:13,1.038
30013,2022-07-22 19:08:14,0.91
30014,2022-07-22 19:08:14,0.88
30015,2022-07-22 19:08:15,0.82
30016,2022-07-22 19:08:16,0.849
30017,2022-07-22 19:08:17,0.893
30018,2022-07-22 19:08:18,0.863
30019,2022-07-22 19:08:19,0.869
30020,2022-07-22 19:08:20,0.785
30021,2022-07-22 19:08:20,0.818
30022,2022-07-22 19:08:30,0.8
30023,2022-07-22 19:08:31,0.85
30024,2022-07-22 19:08:32,0.871
30025,2022-07-22 19:08:33,0.887
30026,2022-07-22 19:08:33,0.492
30027,2022-07-22 19:08:34,0.368
30028,2022-07-22 19:08:34,0.847
30029,2022-07-22 19:08:35,0.835
30030,2022-07-22 19:08:36,0.797
30031,2022-07-22 19:08:37,0.788
30032,2022-07-22 19:08:38,0.786
30033,2022-07-22 19:08:38,0.791
30034,2022-07-22 19:08:39,0.764
30035,2022-07-22 19:08:40,0.729
30036,2022-07-22 19:08:41,0.721
30037,2022-07-22 19:08:41,0.716
30038,2022-07-22 19:08:42,0.723
30039,2022-07-22 19:08:43,0.729
30040,2022-07-22 19:08:43,0.395
30041,2022-07-22 19:08:43,0.335
30042,2022-07-22 19:08:44,0.264
30043,2022-07-22 19:08:44,0.261
30044,2022-07-22 19:08:44,0.264
30045,2022-07-22 19:08:45,0.657
30046,2022-07-22 19:08:46,0.707
30047,2022-07-22 19:08:46,0.703
30048,2022-07-22 19:08:47,0.729
30049,2022-07-22 19:08:48,0.807
30050,2022-07-22 19:08:49,0.856
30051,2022-07-22 19:08:50,0.843
30052,2022-07-22 19:08:50,0.855
30053,2022-07-22 19:08:51,0.82
30054,2022-07-22 19:08:52,0.817
30055,2022-07-22 19:08:53,0.818
30056,2022-07-22 19:09:01,0.792
30057,2022-07-22 19:09:01,0.781
30058,2022-07-22 19:09:02,0.746
30059,2022-07-22 19:09:03,0.74
30060,2022-07-22 19:09:04,0.744
30061,2022-07-22 19:09:04,0.762
30062,2022-07-22 19:09:05,0.779
30063,2022-07-22 19:09:06,0.757
30064,2022-07-22 19:09:07,0.756
30065,2022-07-22 19:09:07,0.781
30066,2022-07-22 19:09:08,0.799
30067,2022-07-22 19:09:09,0.773
30068,2022-07-22 19:09:10,0.75
30069,2022-07-22 19:09:10,0.77
30070,2022-07-22 19:09:11,0.771
30071,2022-07-22 19:09:12,0.772
30072,2022-07-22 19:09:13,0.746
30073,2022-07-22 19:09:14,0.729
30074,2022-07-22 19:09:14,0.742
30075,2022-07-22 19:09:15,0.741
30076,2022-07-22 19:09:16,0.729
30077,2022-07-22 19:09:16,0.729
30078,2022-07-22 19:09:17,0.716
30079,2022-07-22 19:09:18,0.735
30080,2022-07-22 19:09:19,0.732
30081,2022-07-22 19:09:19,0.72
30082,2022-07-22 19:09:20,0.722
30083,2022-07-22 19:09:21,0.757
30084,2022-07-22 19:09:22,0.764
30085,2022-07-22 19:09:22,0.757
30086,2022-07-22 19:09:23,0.756
30087,2022-07-22 19:09:24,0.725
30088,2022-07-22 19:09:25,0.714
30089,2022-07-22 19:09:25,0.714
30090,2022-07-22 19:09:26,0.718
30091,2022-07-22 19:09:34,0.725
30092,2022-07-22 19:09:35,0.744
30093,2022-07-22 19:09:36,0.735
30094,2022-07-22 19:09:36,0.72
30095,2022-07-22 19:09:37,0.745
30096,2022-07-22 19:09:38,0.751
30097,2022-07-22 19:09:39,0.741
30098,2022-07-22 19:09:39,0.719
30099,2022-07-22 19:09:40,0.732
30100,2022-07-22 19:09:40,0.415
30101,2022-07-22 19:09:41,0.327
30102,2022-07-22 19:09:42,0.724
30103,2022-07-22 19:09:42,0.72
30104,2022-07-22 19:09:43,0.71
30105,2022-07-22 19:09:44,0.708
30106,2022-07-22 19:09:44,0.709
30107,2022-07-22 19:09:45,0.716
30108,2022-07-22 19:09:46,0.727
30109,2022-07-22 19:09:47,0.727
30110,2022-07-22 19:09:47,0.729
30111,2022-07-22 19:09:48,0.706
30112,2022-07-22 19:09:49,0.714
30113,2022-07-22 19:09:49,0.729
30114,2022-07-22 19:09:50,0.752
30115,2022-07-22 19:09:51,0.79
30116,2022-07-22 19:09:52,0.799
30117,2022-07-22 19:09:53,0.837
30118,2022-07-22 19:09:53,0.843
30119,2022-07-22 19:09:54,0.845
30120,2022-07-22 19:09:55,0.8
30121,2022-07-22 19:09:56,0.783
30122,2022-07-22 19:09:57,0.783
30123,2022-07-22 19:09:57,0.768
30124,2022-07-22 19:09:58,0.773
30125,2022-07-22 19:09:59,0.81
30126,2022-07-22 19:10:07,0.72
30127,2022-07-22 19:10:08,0.703
30128,2022-07-22 19:10:08,0.685
30129,2022-07-22 19:10:09,0.682
30130,2022-07-22 19:10:10,0.676
30131,2022-07-22 19:10:10,0.692
30132,2022-07-22 19:10:11,0.646
30133,2022-07-22 19:10:11,0.438
30134,2022-07-22 19:10:12,0.348
30135,2022-07-22 19:10:12,0.7
30136,2022-07-22 19:10:14,0.672
30137,2022-07-22 19:10:14,0.724
30138,2022-07-22 19:10:15,0.775
30139,2022-07-22 19:10:15,0.771
30140,2022-07-22 19:10:16,0.753
30141,2022-07-22 19:10:17,0.744
30142,2022-07-22 19:10:18,0.739
30143,2022-07-22 19:10:18,0.734
30144,2022-07-22 19:10:19,0.717
30145,2022-07-22 19:10:20,0.714
30146,2022-07-22 19:10:20,0.722
30147,2022-07-22 19:10:21,0.732
30148,2022-07-22 19:10:22,0.759
30149,2022-07-22 19:10:23,0.771
30150,2022-07-22 19:10:24,0.762
30151,2022-07-22 19:10:24,0.769
30152,2022-07-22 19:10:25,0.772
30153,2022-07-22 19:10:26,0.782
30154,2022-07-22 19:10:27,0.775
30155,2022-07-22 19:10:27,0.79
30156,2022-07-22 19:10:28,0.778
30157,2022-07-22 19:10:29,0.794
30158,2022-07-22 19:10:30,0.817
30159,2022-07-22 19:10:31,0.798
30160,2022-07-22 19:10:31,0.773
30161,2022-07-22 19:10:32,0.807
30162,2022-07-22 19:10:40,0.761
30163,2022-07-22 19:10:40,0.759
30164,2022-07-22 19:10:41,0.762
30165,2022-07-22 19:10:42,0.734
30166,2022-07-22 19:10:43,0.749
30167,2022-07-22 19:10:43,0.75
30168,2022-07-22 19:10:44,0.737
30169,2022-07-22 19:10:46,0.717
30170,2022-07-22 19:10:46,0.72
30171,2022-07-22 19:10:46,0.686
30172,2022-07-22 19:10:47,0.739
30173,2022-07-22 19:10:49,0.693
30174,2022-07-22 19:10:49,0.672
30175,2022-07-22 19:10:49,0.671
30176,2022-07-22 19:10:50,0.66
30177,2022-07-22 19:10:50,0.655
30178,2022-07-22 19:10:51,0.663
30179,2022-07-22 19:10:52,0.661
30180,2022-07-22 19:10:52,0.677
30181,2022-07-22 19:10:53,0.682
30182,2022-07-22 19:10:54,0.692
30183,2022-07-22 19:10:54,0.702
30184,2022-07-22 19:10:55,0.701
30185,2022-07-22 19:10:56,0.699
30186,2022-07-22 19:10:56,0.692
30187,2022-07-22 19:10:57,0.705
30188,2022-07-22 19:10:58,0.71
30189,2022-07-22 19:10:59,0.697
30190,2022-07-22 19:10:59,0.678
30191,2022-07-22 19:11:01,0.672
30192,2022-07-22 19:11:01,0.688
30193,2022-07-22 19:11:01,0.702
30194,2022-07-22 19:11:03,0.706
30195,2022-07-22 19:11:03,0.724
30196,2022-07-22 19:11:03,0.739
30197,2022-07-22 19:11:04,0.746
30198,2022-07-22 19:11:05,0.745
30199,2022-07-22 19:11:13,0.712
30200,2022-07-22 19:11:14,0.688
30201,2022-07-22 19:11:14,0.687
30202,2022-07-22 19:11:15,0.69
30203,2022-07-22 19:11:16,0.685
30204,2022-07-22 19:11:16,0.688
30205,2022-07-22 19:11:17,0.673
30206,2022-07-22 19:11:18,0.686
30207,2022-07-22 19:11:19,0.7
30208,2022-07-22 19:11:19,0.705
30209,2022-07-22 19:11:20,0.677
30210,2022-07-22 19:11:21,0.698
30211,2022-07-22 19:11:21,0.729
30212,2022-07-22 19:11:22,0.758
30213,2022-07-22 19:11:23,0.735
30214,2022-07-22 19:11:24,0.712
30215,2022-07-22 19:11:24,0.704
30216,2022-07-22 19:11:25,0.718
30217,2022-07-22 19:11:26,0.714
30218,2022-07-22 19:11:26,0.691
30219,2022-07-22 19:11:27,0.707
30220,2022-07-22 19:11:28,0.712
30221,2022-07-22 19:11:29,0.701
30222,2022-07-22 19:11:29,0.701
30223,2022-07-22 19:11:30,0.675
30224,2022-07-22 19:11:31,0.696
30225,2022-07-22 19:11:31,0.698
30226,2022-07-22 19:11:32,0.669
30227,2022-07-22 19:11:33,0.701
30228,2022-07-22 19:11:33,0.722
30229,2022-07-22 19:11:34,0.718
30230,2022-07-22 19:11:35,0.685
30231,2022-07-22 19:11:35,0.693
30232,2022-07-22 19:11:36,0.7
30233,2022-07-22 19:11:37,0.694
30234,2022-07-22 19:11:38,0.7
30235,2022-07-22 19:11:38,0.671
30236,2022-07-22 19:11:46,0.646
30237,2022-07-22 19:11:47,0.662
30238,2022-07-22 19:11:47,0.69
30239,2022-07-22 19:11:48,0.726
30240,2022-07-22 19:11:49,0.723
30241,2022-07-22 19:11:50,0.732
30242,2022-07-22 19:11:50,0.755
30243,2022-07-22 19:11:51,0.724
30244,2022-07-22 19:11:52,0.708
30245,2022-07-22 19:11:53,0.72
30246,2022-07-22 19:11:53,0.727
30247,2022-07-22 19:11:54,0.705
30248,2022-07-22 19:11:55,0.712
30249,2022-07-22 19:11:55,0.773
30250,2022-07-22 19:11:56,0.784
30251,2022-07-22 19:11:57,0.763
30252,2022-07-22 19:11:58,0.786
30253,2022-07-22 19:11:59,0.836
30254,2022-07-22 19:11:59,0.802
30255,2022-07-22 19:12:01,0.774
30256,2022-07-22 19:12:01,0.795
30257,2022-07-22 19:12:02,0.786
30258,2022-07-22 19:12:03,0.765
30259,2022-07-22 19:12:03,0.743
30260,2022-07-22 19:12:04,0.765
30261,2022-07-22 19:12:05,0.763
30262,2022-07-22 19:12:06,0.764
30263,2022-07-22 19:12:06,0.768
30264,2022-07-22 19:12:07,0.782
30265,2022-07-22 19:12:08,0.796
30266,2022-07-22 19:12:09,0.78
30267,2022-07-22 19:12:09,0.759
30268,2022-07-22 19:12:10,0.76
30269,2022-07-22 19:12:11,0.764
30270,2022-07-22 19:12:12,0.758
30271,2022-07-22 19:12:19,0.675
30272,2022-07-22 19:12:19,0.666
30273,2022-07-22 19:12:20,0.662
30274,2022-07-22 19:12:21,0.688
30275,2022-07-22 19:12:21,0.675
30276,2022-07-22 19:12:22,0.671
30277,2022-07-22 19:12:23,0.681
30278,2022-07-22 19:12:23,0.699
30279,2022-07-22 19:12:24,0.703
30280,2022-07-22 19:12:25,0.714
30281,2022-07-22 19:12:26,0.685
30282,2022-07-22 19:12:26,0.688
30283,2022-07-22 19:12:27,0.702
30284,2022-07-22 19:12:28,0.7
30285,2022-07-22 19:12:28,0.703
30286,2022-07-22 19:12:29,0.714
30287,2022-07-22 19:12:30,0.691
30288,2022-07-22 19:12:30,0.72
30289,2022-07-22 19:12:31,0.781
30290,2022-07-22 19:12:32,0.821
30291,2022-07-22 19:12:33,0.857
30292,2022-07-22 19:12:34,0.827
30293,2022-07-22 19:12:34,0.777
30294,2022-07-22 19:12:35,0.798
30295,2022-07-22 19:12:36,0.811
30296,2022-07-22 19:12:37,0.774
30297,2022-07-22 19:12:38,0.749
30298,2022-07-22 19:12:38,0.722
30299,2022-07-22 19:12:39,0.755
30300,2022-07-22 19:12:40,0.751
30301,2022-07-22 19:12:41,0.729
30302,2022-07-22 19:12:41,0.729
30303,2022-07-22 19:12:42,0.728
30304,2022-07-22 19:12:43,0.75
30305,2022-07-22 19:12:44,0.846
30306,2022-07-22 19:12:44,0.794
30307,2022-07-22 19:12:52,0.94
30308,2022-07-22 19:12:53,0.94
30309,2022-07-22 19:12:54,0.92
30310,2022-07-22 19:12:55,0.847
30311,2022-07-22 19:12:56,0.877
30312,2022-07-22 19:12:56,0.861
30313,2022-07-22 19:12:57,0.81
30314,2022-07-22 19:12:58,0.813
30315,2022-07-22 19:12:59,0.843
30316,2022-07-22 19:13:00,0.843
30317,2022-07-22 19:13:01,0.823
30318,2022-07-22 19:13:01,0.779
30319,2022-07-22 19:13:02,0.777
30320,2022-07-22 19:13:03,0.763
30321,2022-07-22 19:13:04,0.74
30322,2022-07-22 19:13:04,0.734
30323,2022-07-22 19:13:05,0.729
30324,2022-07-22 19:13:06,0.727
30325,2022-07-22 19:13:07,0.772
30326,2022-07-22 19:13:07,0.815
30327,2022-07-22 19:13:08,0.848
30328,2022-07-22 19:13:09,0.892
30329,2022-07-22 19:13:10,0.83
30330,2022-07-22 19:13:11,0.856
30331,2022-07-22 19:13:12,0.889
30332,2022-07-22 19:13:13,0.866
30333,2022-07-22 19:13:13,0.86
30334,2022-07-22 19:13:14,0.814
30335,2022-07-22 19:13:15,0.856
30336,2022-07-22 19:13:16,0.904
30337,2022-07-22 19:13:17,0.937
30338,2022-07-22 19:13:25,0.759
30339,2022-07-22 19:13:26,0.743
30340,2022-07-22 19:13:26,0.812
30341,2022-07-22 19:13:27,0.852
30342,2022-07-22 19:13:28,0.913
30343,2022-07-22 19:13:29,0.827
30344,2022-07-22 19:13:30,0.799
30345,2022-07-22 19:13:31,0.838
30346,2022-07-22 19:13:31,0.859
30347,2022-07-22 19:13:32,0.875
30348,2022-07-22 19:13:33,0.817
30349,2022-07-22 19:13:34,0.88
30350,2022-07-22 19:13:35,0.882
30351,2022-07-22 19:13:36,0.839
30352,2022-07-22 19:13:37,0.907
30353,2022-07-22 19:13:38,0.893
30354,2022-07-22 19:13:38,0.825
30355,2022-07-22 19:13:39,0.868
30356,2022-07-22 19:13:40,0.897
30357,2022-07-22 19:13:41,0.838
30358,2022-07-22 19:13:42,0.859
30359,2022-07-22 19:13:43,0.909
30360,2022-07-22 19:13:44,0.914
30361,2022-07-22 19:13:45,0.871
30362,2022-07-22 19:13:45,0.913
30363,2022-07-22 19:13:46,0.912
30364,2022-07-22 19:13:47,0.89
30365,2022-07-22 19:13:48,0.815
30366,2022-07-22 19:13:49,0.843
30367,2022-07-22 19:13:50,0.845
30368,2022-07-22 19:13:58,0.789
30369,2022-07-22 19:13:59,0.776
30370,2022-07-22 19:13:59,0.767
30371,2022-07-22 19:14:00,0.749
30372,2022-07-22 19:14:01,0.764
30373,2022-07-22 19:14:02,0.736
30374,2022-07-22 19:14:02,0.74
30375,2022-07-22 19:14:03,0.751
30376,2022-07-22 19:14:04,0.72
30377,2022-07-22 19:14:04,0.718
30378,2022-07-22 19:14:05,0.721
30379,2022-07-22 19:14:06,0.693
30380,2022-07-22 19:14:07,0.727
30381,2022-07-22 19:14:07,0.747
30382,2022-07-22 19:14:08,0.749
30383,2022-07-22 19:14:09,0.747
30384,2022-07-22 19:14:10,0.716
30385,2022-07-22 19:14:10,0.731
30386,2022-07-22 19:14:11,0.725
30387,2022-07-22 19:14:12,0.716
30388,2022-07-22 19:14:12,0.711
30389,2022-07-22 19:14:13,0.695
30390,2022-07-22 19:14:14,0.691
30391,2022-07-22 19:14:15,0.696
30392,2022-07-22 19:14:15,0.699
30393,2022-07-22 19:14:16,0.721
30394,2022-07-22 19:14:17,0.716
30395,2022-07-22 19:14:17,0.71
30396,2022-07-22 19:14:18,0.732
30397,2022-07-22 19:14:19,0.746
30398,2022-07-22 19:14:20,0.757
30399,2022-07-22 19:14:20,0.739
30400,2022-07-22 19:14:21,0.775
30401,2022-07-22 19:14:22,0.77
30402,2022-07-22 19:14:23,0.789
30403,2022-07-22 19:14:32,0.759
30404,2022-07-22 19:14:32,0.76
30405,2022-07-22 19:14:33,0.74
30406,2022-07-22 19:14:34,0.75
30407,2022-07-22 19:14:35,0.753
30408,2022-07-22 19:14:35,0.739
30409,2022-07-22 19:14:36,0.726
30410,2022-07-22 19:14:37,0.701
30411,2022-07-22 19:14:37,0.704
30412,2022-07-22 19:14:38,0.693
30413,2022-07-22 19:14:39,0.704
30414,2022-07-22 19:14:40,0.705
30415,2022-07-22 19:14:40,0.697
30416,2022-07-22 19:14:41,0.706
30417,2022-07-22 19:14:42,0.691
30418,2022-07-22 19:14:42,0.694
30419,2022-07-22 19:14:43,0.701
30420,2022-07-22 19:14:44,0.692
30421,2022-07-22 19:14:44,0.68
30422,2022-07-22 19:14:45,0.675
30423,2022-07-22 19:14:46,0.685
30424,2022-07-22 19:14:46,0.691
30425,2022-07-22 19:14:47,0.703
30426,2022-07-22 19:14:48,0.699
30427,2022-07-22 19:14:49,0.695
30428,2022-07-22 19:14:49,0.713
30429,2022-07-22 19:14:50,0.721
30430,2022-07-22 19:14:51,0.727
30431,2022-07-22 19:14:51,0.707
30432,2022-07-22 19:14:52,0.7
30433,2022-07-22 19:14:53,0.721
30434,2022-07-22 19:14:54,0.725
30435,2022-07-22 19:14:54,0.718
30436,2022-07-22 19:14:55,0.701
30437,2022-07-22 19:14:57,0.689
30438,2022-07-22 19:14:57,0.664
30439,2022-07-22 19:15:14,0.702
30440,2022-07-22 19:15:14,0.704
30441,2022-07-22 19:15:15,0.682
30442,2022-07-22 19:15:17,0.683
30443,2022-07-22 19:15:17,0.711
30444,2022-07-22 19:15:17,0.726
30445,2022-07-22 19:15:18,0.713
30446,2022-07-22 19:15:19,0.692
30447,2022-07-22 19:15:19,0.709
30448,2022-07-22 19:15:20,0.71
30449,2022-07-22 19:15:21,0.703
30450,2022-07-22 19:15:21,0.68
30451,2022-07-22 19:15:22,0.695
30452,2022-07-22 19:15:23,0.698
30453,2022-07-22 19:15:23,0.667
30454,2022-07-22 19:15:24,0.665
30455,2022-07-22 19:15:25,0.688
30456,2022-07-22 19:15:26,0.689
30457,2022-07-22 19:15:26,0.659
30458,2022-07-22 19:15:27,0.678
30459,2022-07-22 19:15:28,0.704
30460,2022-07-22 19:15:28,0.688
30461,2022-07-22 19:15:29,0.67
30462,2022-07-22 19:15:30,0.685
30463,2022-07-22 19:15:30,0.692
30464,2022-07-22 19:15:31,0.688
30465,2022-07-22 19:15:32,0.671
30466,2022-07-22 19:15:32,0.676
30467,2022-07-22 19:15:33,0.705
30468,2022-07-22 19:15:34,0.703
30469,2022-07-22 19:15:34,0.697
30470,2022-07-22 19:15:35,0.674
30471,2022-07-22 19:15:36,0.688
30472,2022-07-22 19:15:45,0.672
30473,2022-07-22 19:15:46,0.657
30474,2022-07-22 19:15:46,0.654
30475,2022-07-22 19:15:47,0.648
30476,2022-07-22 19:15:48,0.632
30477,2022-07-22 19:15:48,0.649
30478,2022-07-22 19:15:50,0.649
30479,2022-07-22 19:15:50,0.648
30480,2022-07-22 19:15:50,0.641
30481,2022-07-22 19:15:51,0.638
30482,2022-07-22 19:15:51,0.652
30483,2022-07-22 19:15:52,0.65
30484,2022-07-22 19:15:53,0.646
30485,2022-07-22 19:15:53,0.643
30486,2022-07-22 19:15:54,0.649
30487,2022-07-22 19:15:55,0.644
30488,2022-07-22 19:15:55,0.658
30489,2022-07-22 19:15:56,0.669
30490,2022-07-22 19:15:57,0.68
30491,2022-07-22 19:15:57,0.676
30492,2022-07-22 19:15:58,0.664
30493,2022-07-22 19:15:59,0.688
30494,2022-07-22 19:15:59,0.675
30495,2022-07-22 19:16:00,0.667
30496,2022-07-22 19:16:01,0.658
30497,2022-07-22 19:16:01,0.685
30498,2022-07-22 19:16:02,0.686
30499,2022-07-22 19:16:21,0.682
30500,2022-07-22 19:16:22,0.664
30501,2022-07-22 19:16:22,0.685
30502,2022-07-22 19:16:23,0.688
30503,2022-07-22 19:16:25,0.691
30504,2022-07-22 19:16:25,0.711
30505,2022-07-22 19:16:25,0.678
30506,2022-07-22 19:16:26,0.693
30507,2022-07-22 19:16:27,0.713
30508,2022-07-22 19:16:27,0.708
30509,2022-07-22 19:16:29,0.679
30510,2022-07-22 19:16:29,0.695
30511,2022-07-22 19:16:29,0.709
30512,2022-07-22 19:16:30,0.712
30513,2022-07-22 19:16:31,0.69
30514,2022-07-22 19:16:31,0.687
30515,2022-07-22 19:16:32,0.716
30516,2022-07-22 19:16:33,0.713
30517,2022-07-22 19:16:33,0.675
30518,2022-07-22 19:16:34,0.695
30519,2022-07-22 19:16:36,0.713
30520,2022-07-22 19:16:37,0.685
30521,2022-07-22 19:16:37,0.673
30522,2022-07-22 19:16:37,0.699
30523,2022-07-22 19:16:40,0.688
30524,2022-07-22 19:16:40,0.676
30525,2022-07-22 19:16:40,0.668
30526,2022-07-22 19:16:40,0.688
30527,2022-07-22 19:16:40,0.691
30528,2022-07-22 19:16:49,0.643
30529,2022-07-22 19:16:50,0.677
30530,2022-07-22 19:16:50,0.674
30531,2022-07-22 19:16:51,0.647
30532,2022-07-22 19:16:52,0.671
30533,2022-07-22 19:16:52,0.681
30534,2022-07-22 19:16:53,0.67
30535,2022-07-22 19:16:54,0.646
30536,2022-07-22 19:16:54,0.644
30537,2022-07-22 19:16:55,0.652
30538,2022-07-22 19:16:56,0.654
30539,2022-07-22 19:16:56,0.63
30540,2022-07-22 19:16:57,0.623
30541,2022-07-22 19:16:58,0.642
30542,2022-07-22 19:16:58,0.637
30543,2022-07-22 19:16:59,0.629
30544,2022-07-22 19:17:00,0.621
30545,2022-07-22 19:17:00,0.638
30546,2022-07-22 19:17:01,0.635
30547,2022-07-22 19:17:01,0.626
30548,2022-07-22 19:17:02,0.644
30549,2022-07-22 19:17:03,0.657
30550,2022-07-22 19:17:03,0.644
30551,2022-07-22 19:17:04,0.627
30552,2022-07-22 19:17:05,0.636
30553,2022-07-22 19:17:05,0.632
30554,2022-07-22 19:17:06,0.606
30555,2022-07-22 19:17:06,0.602
30556,2022-07-22 19:17:07,0.611
30557,2022-07-22 19:17:08,0.601
30558,2022-07-22 19:17:08,0.58
30559,2022-07-22 19:17:09,0.587
30560,2022-07-22 19:17:09,0.601
30561,2022-07-22 19:17:10,0.594
30562,2022-07-22 19:17:11,0.582
30563,2022-07-22 19:17:11,0.572
30564,2022-07-22 19:17:12,0.583
30565,2022-07-22 19:17:12,0.581
30566,2022-07-22 19:17:13,0.583
30567,2022-07-22 19:17:14,0.58
30568,2022-07-22 19:17:14,0.574
30569,2022-07-22 19:17:23,0.607
30570,2022-07-22 19:17:23,0.604
30571,2022-07-22 19:17:24,0.594
30572,2022-07-22 19:17:25,0.6
30573,2022-07-22 19:17:25,0.607
30574,2022-07-22 19:17:26,0.61
30575,2022-07-22 19:17:27,0.603
30576,2022-07-22 19:17:27,0.602
30577,2022-07-22 19:17:28,0.612
30578,2022-07-22 19:17:28,0.604
30579,2022-07-22 19:17:29,0.598
30580,2022-07-22 19:17:30,0.579
30581,2022-07-22 19:17:30,0.582
30582,2022-07-22 19:17:31,0.594
30583,2022-07-22 19:17:31,0.582
30584,2022-07-22 19:17:32,0.571
30585,2022-07-22 19:17:32,0.576
30586,2022-07-22 19:17:33,0.586
30587,2022-07-22 19:17:34,0.68
30588,2022-07-22 19:17:34,0.775
30589,2022-07-22 19:17:35,0.746
30590,2022-07-22 19:17:36,0.719
30591,2022-07-22 19:17:37,0.683
30592,2022-07-22 19:17:37,0.66
30593,2022-07-22 19:17:38,0.665
30594,2022-07-22 19:17:39,0.634
30595,2022-07-22 19:17:39,0.641
30596,2022-07-22 19:17:40,0.63
30597,2022-07-22 19:17:40,0.613
30598,2022-07-22 19:17:41,0.618
30599,2022-07-22 19:17:42,0.625
30600,2022-07-22 19:17:42,0.619
30601,2022-07-22 19:17:43,0.612
30602,2022-07-22 19:17:44,0.625
30603,2022-07-22 19:17:44,0.631
30604,2022-07-22 19:17:45,0.63
30605,2022-07-22 19:17:45,0.625
30606,2022-07-22 19:17:46,0.634
30607,2022-07-22 19:17:47,0.637
30608,2022-07-22 19:17:47,0.639
30609,2022-07-22 19:17:55,0.651
30610,2022-07-22 19:17:55,0.655
30611,2022-07-22 19:17:56,0.648
30612,2022-07-22 19:17:57,0.639
30613,2022-07-22 19:17:57,0.653
30614,2022-07-22 19:17:58,0.648
30615,2022-07-22 19:17:59,0.631
30616,2022-07-22 19:17:59,0.628
30617,2022-07-22 19:18:00,0.621
30618,2022-07-22 19:18:01,0.614
30619,2022-07-22 19:18:01,0.604
30620,2022-07-22 19:18:02,0.615
30621,2022-07-22 19:18:02,0.631
30622,2022-07-22 19:18:03,0.647
30623,2022-07-22 19:18:04,0.652
30624,2022-07-22 19:18:04,0.649
30625,2022-07-22 19:18:05,0.663
30626,2022-07-22 19:18:06,0.665
30627,2022-07-22 19:18:06,0.654
30628,2022-07-22 19:18:07,0.668
30629,2022-07-22 19:18:08,0.676
30630,2022-07-22 19:18:08,0.679
30631,2022-07-22 19:18:09,0.67
30632,2022-07-22 19:18:10,0.684
30633,2022-07-22 19:18:10,0.684
