,Time,Interval between heartbeats (s)
45414,2022-07-21 23:12:16,0.865
45415,2022-07-21 23:12:17,0.89
45416,2022-07-21 23:12:18,0.907
45417,2022-07-21 23:12:19,0.877
45418,2022-07-21 23:12:19,0.92
45419,2022-07-21 23:12:27,0.851
45420,2022-07-21 23:12:28,0.828
45421,2022-07-21 23:12:29,0.847
45422,2022-07-21 23:12:30,0.838
45423,2022-07-21 23:12:31,0.896
45424,2022-07-21 23:12:32,0.936
45425,2022-07-21 23:12:33,0.967
45426,2022-07-21 23:12:33,0.908
45427,2022-07-21 23:12:34,0.929
45428,2022-07-21 23:12:35,0.885
45429,2022-07-21 23:12:36,0.877
45430,2022-07-21 23:12:37,0.87
45431,2022-07-21 23:12:38,0.813
45432,2022-07-21 23:12:39,0.837
45433,2022-07-21 23:12:39,0.822
45434,2022-07-21 23:12:40,0.782
45435,2022-07-21 23:12:41,0.809
45436,2022-07-21 23:12:42,0.788
45437,2022-07-21 23:12:43,0.806
45438,2022-07-21 23:12:43,0.8
45439,2022-07-21 23:12:44,0.808
45440,2022-07-21 23:12:45,0.911
45441,2022-07-21 23:12:46,0.928
45442,2022-07-21 23:12:47,0.989
45443,2022-07-21 23:12:48,0.955
45444,2022-07-21 23:12:49,1.011
45445,2022-07-21 23:12:50,0.981
45446,2022-07-21 23:12:51,0.91
45447,2022-07-21 23:12:52,0.97
45448,2022-07-21 23:13:00,0.935
45449,2022-07-21 23:13:01,0.916
45450,2022-07-21 23:13:02,0.958
45451,2022-07-21 23:13:03,0.97
45452,2022-07-21 23:13:03,0.929
45453,2022-07-21 23:13:04,0.954
45454,2022-07-21 23:13:05,0.902
45455,2022-07-21 23:13:06,0.923
45456,2022-07-21 23:13:07,0.859
45457,2022-07-21 23:13:08,0.861
45458,2022-07-21 23:13:09,0.828
45459,2022-07-21 23:13:10,0.837
45460,2022-07-21 23:13:10,0.817
45461,2022-07-21 23:13:11,0.805
45462,2022-07-21 23:13:12,0.785
45463,2022-07-21 23:13:13,0.805
45464,2022-07-21 23:13:14,0.797
45465,2022-07-21 23:13:14,0.82
45466,2022-07-21 23:13:15,0.84
45467,2022-07-21 23:13:16,0.847
45468,2022-07-21 23:13:17,0.89
45469,2022-07-21 23:13:19,0.874
45470,2022-07-21 23:13:19,0.923
45471,2022-07-21 23:13:20,0.92
45472,2022-07-21 23:13:21,0.924
45473,2022-07-21 23:13:22,0.916
45474,2022-07-21 23:13:22,0.866
45475,2022-07-21 23:13:23,0.881
45476,2022-07-21 23:13:24,0.835
45477,2022-07-21 23:13:25,0.841
45478,2022-07-21 23:13:33,0.951
45479,2022-07-21 23:13:34,0.916
45480,2022-07-21 23:13:35,0.854
45481,2022-07-21 23:13:36,0.825
45482,2022-07-21 23:13:36,0.822
45483,2022-07-21 23:13:37,0.828
45484,2022-07-21 23:13:38,0.82
45485,2022-07-21 23:13:39,0.805
45486,2022-07-21 23:13:40,0.772
45487,2022-07-21 23:13:40,0.797
45488,2022-07-21 23:13:41,0.768
45489,2022-07-21 23:13:42,0.786
45490,2022-07-21 23:13:43,0.778
45491,2022-07-21 23:13:44,0.773
45492,2022-07-21 23:13:44,0.783
45493,2022-07-21 23:13:45,0.771
45494,2022-07-21 23:13:46,0.784
45495,2022-07-21 23:13:47,0.812
45496,2022-07-21 23:13:47,0.794
45497,2022-07-21 23:13:48,0.784
45498,2022-07-21 23:13:49,0.778
45499,2022-07-21 23:13:50,0.75
45500,2022-07-21 23:13:51,0.744
45501,2022-07-21 23:13:51,0.743
45502,2022-07-21 23:13:52,0.729
45503,2022-07-21 23:13:53,0.746
45504,2022-07-21 23:13:53,0.743
45505,2022-07-21 23:13:54,0.747
45506,2022-07-21 23:13:55,0.75
45507,2022-07-21 23:13:56,0.734
45508,2022-07-21 23:13:56,0.747
45509,2022-07-21 23:13:57,0.764
45510,2022-07-21 23:13:58,0.787
45511,2022-07-21 23:14:06,0.79
45512,2022-07-21 23:14:07,0.797
45513,2022-07-21 23:14:08,0.789
45514,2022-07-21 23:14:08,0.786
45515,2022-07-21 23:14:09,0.824
45516,2022-07-21 23:14:10,0.841
45517,2022-07-21 23:14:11,0.833
45518,2022-07-21 23:14:12,0.842
45519,2022-07-21 23:14:13,0.856
45520,2022-07-21 23:14:13,0.861
45521,2022-07-21 23:14:14,0.893
45522,2022-07-21 23:14:15,0.913
45523,2022-07-21 23:14:16,0.888
45524,2022-07-21 23:14:17,0.947
45525,2022-07-21 23:14:18,0.955
45526,2022-07-21 23:14:19,0.916
45527,2022-07-21 23:14:20,0.913
45528,2022-07-21 23:14:21,0.931
45529,2022-07-21 23:14:22,0.918
45530,2022-07-21 23:14:23,0.9
45531,2022-07-21 23:14:23,0.886
45532,2022-07-21 23:14:24,0.866
45533,2022-07-21 23:14:25,0.843
45534,2022-07-21 23:14:26,0.825
45535,2022-07-21 23:14:27,0.814
45536,2022-07-21 23:14:28,0.804
45537,2022-07-21 23:14:28,0.787
45538,2022-07-21 23:14:29,0.773
45539,2022-07-21 23:14:30,0.791
45540,2022-07-21 23:14:31,0.801
45541,2022-07-21 23:14:39,0.857
45542,2022-07-21 23:14:40,0.861
45543,2022-07-21 23:14:41,0.92
45544,2022-07-21 23:14:42,0.915
45545,2022-07-21 23:14:43,0.964
45546,2022-07-21 23:14:44,0.917
45547,2022-07-21 23:14:45,0.982
45548,2022-07-21 23:14:46,0.901
45549,2022-07-21 23:14:46,0.878
45550,2022-07-21 23:14:47,0.883
45551,2022-07-21 23:14:48,0.878
45552,2022-07-21 23:14:49,0.911
45553,2022-07-21 23:14:50,0.937
45554,2022-07-21 23:14:51,0.966
45555,2022-07-21 23:14:52,0.916
45556,2022-07-21 23:14:53,1.01
45557,2022-07-21 23:14:54,1.018
45558,2022-07-21 23:14:55,0.944
45559,2022-07-21 23:14:56,0.946
45560,2022-07-21 23:14:57,0.995
45561,2022-07-21 23:14:58,1.005
45562,2022-07-21 23:14:59,0.999
45563,2022-07-21 23:15:00,0.932
45564,2022-07-21 23:15:01,0.982
45565,2022-07-21 23:15:02,0.99
45566,2022-07-21 23:15:03,0.928
45567,2022-07-21 23:15:04,0.969
45568,2022-07-21 23:15:23,0.942
45569,2022-07-21 23:15:24,0.924
45570,2022-07-21 23:15:25,0.981
45571,2022-07-21 23:15:26,0.942
45572,2022-07-21 23:15:27,0.911
45573,2022-07-21 23:15:28,0.973
45574,2022-07-21 23:15:29,0.967
45575,2022-07-21 23:15:30,0.904
45576,2022-07-21 23:15:31,0.944
45577,2022-07-21 23:15:32,0.962
45578,2022-07-21 23:15:33,0.969
45579,2022-07-21 23:15:34,0.977
45580,2022-07-21 23:15:35,0.974
45581,2022-07-21 23:15:36,0.938
45582,2022-07-21 23:15:36,0.933
45583,2022-07-21 23:15:37,0.9
45584,2022-07-21 23:15:38,0.882
45585,2022-07-21 23:15:39,0.907
45586,2022-07-21 23:15:40,0.911
45587,2022-07-21 23:15:41,0.938
45588,2022-07-21 23:15:42,0.935
45589,2022-07-21 23:15:43,0.979
45590,2022-07-21 23:15:44,0.988
45591,2022-07-21 23:15:45,0.952
45592,2022-07-21 23:15:46,0.985
45593,2022-07-21 23:15:47,0.938
45594,2022-07-21 23:15:55,0.858
45595,2022-07-21 23:15:56,0.865
45596,2022-07-21 23:15:57,0.896
45597,2022-07-21 23:15:58,0.864
45598,2022-07-21 23:15:58,0.858
45599,2022-07-21 23:15:59,0.851
45600,2022-07-21 23:16:00,0.84
45601,2022-07-21 23:16:01,0.826
45602,2022-07-21 23:16:02,0.811
45603,2022-07-21 23:16:02,0.807
45604,2022-07-21 23:16:03,0.801
45605,2022-07-21 23:16:04,0.783
45606,2022-07-21 23:16:05,0.773
45607,2022-07-21 23:16:06,0.77
45608,2022-07-21 23:16:06,0.784
45609,2022-07-21 23:16:07,0.785
45610,2022-07-21 23:16:08,0.789
45611,2022-07-21 23:16:09,0.778
45612,2022-07-21 23:16:10,0.802
45613,2022-07-21 23:16:10,0.803
45614,2022-07-21 23:16:11,0.829
45615,2022-07-21 23:16:12,0.837
45616,2022-07-21 23:16:13,0.896
45617,2022-07-21 23:16:14,0.902
45618,2022-07-21 23:16:15,0.885
45619,2022-07-21 23:16:16,0.96
45620,2022-07-21 23:16:17,1.01
45621,2022-07-21 23:16:18,0.98
45622,2022-07-21 23:16:19,1.031
45623,2022-07-21 23:16:20,1.01
45624,2022-07-21 23:16:28,0.887
45625,2022-07-21 23:16:29,0.952
45626,2022-07-21 23:16:30,0.978
45627,2022-07-21 23:16:31,0.97
45628,2022-07-21 23:16:32,1.082
45629,2022-07-21 23:16:33,1.014
45630,2022-07-21 23:16:34,1.005
45631,2022-07-21 23:16:35,1.019
45632,2022-07-21 23:16:36,1.031
45633,2022-07-21 23:16:37,1.016
45634,2022-07-21 23:16:38,0.998
45635,2022-07-21 23:16:39,0.919
45636,2022-07-21 23:16:40,0.96
45637,2022-07-21 23:16:41,0.952
45638,2022-07-21 23:16:42,0.895
45639,2022-07-21 23:16:43,0.948
45640,2022-07-21 23:16:44,0.935
45641,2022-07-21 23:16:44,0.909
45642,2022-07-21 23:16:45,0.925
45643,2022-07-21 23:16:46,0.946
45644,2022-07-21 23:16:47,0.919
45645,2022-07-21 23:16:48,0.904
45646,2022-07-21 23:16:49,0.892
45647,2022-07-21 23:16:50,0.871
45648,2022-07-21 23:16:51,0.841
45649,2022-07-21 23:16:52,0.825
45650,2022-07-21 23:16:52,0.816
45651,2022-07-21 23:16:53,0.812
45652,2022-07-21 23:17:01,0.809
45653,2022-07-21 23:17:02,0.84
45654,2022-07-21 23:17:03,0.979
45655,2022-07-21 23:17:04,0.901
45656,2022-07-21 23:17:05,0.97
45657,2022-07-21 23:17:06,0.976
45658,2022-07-21 23:17:07,1.014
45659,2022-07-21 23:17:08,0.955
45660,2022-07-21 23:17:09,0.919
45661,2022-07-21 23:17:10,0.923
45662,2022-07-21 23:17:10,0.897
45663,2022-07-21 23:17:11,0.858
45664,2022-07-21 23:17:12,0.854
45665,2022-07-21 23:17:13,0.84
45666,2022-07-21 23:17:14,0.817
45667,2022-07-21 23:17:15,0.838
45668,2022-07-21 23:17:16,0.866
45669,2022-07-21 23:17:16,0.832
45670,2022-07-21 23:17:17,0.875
45671,2022-07-21 23:17:18,0.956
45672,2022-07-21 23:17:19,0.938
45673,2022-07-21 23:17:20,1.041
45674,2022-07-21 23:17:21,1.07
45675,2022-07-21 23:17:22,1.065
45676,2022-07-21 23:17:23,1.026
45677,2022-07-21 23:17:24,0.966
45678,2022-07-21 23:17:25,0.947
45679,2022-07-21 23:17:26,0.905
45680,2022-07-21 23:17:34,0.927
45681,2022-07-21 23:17:35,0.915
45682,2022-07-21 23:17:36,0.923
45683,2022-07-21 23:17:37,0.903
45684,2022-07-21 23:17:38,0.908
45685,2022-07-21 23:17:39,0.892
45686,2022-07-21 23:17:39,0.862
45687,2022-07-21 23:17:40,0.827
45688,2022-07-21 23:17:41,0.846
45689,2022-07-21 23:17:42,0.823
45690,2022-07-21 23:17:43,0.815
45691,2022-07-21 23:17:44,0.813
45692,2022-07-21 23:17:44,0.793
45693,2022-07-21 23:17:45,0.829
45694,2022-07-21 23:17:46,0.85
45695,2022-07-21 23:17:47,0.919
45696,2022-07-21 23:17:48,0.982
45697,2022-07-21 23:17:49,0.925
45698,2022-07-21 23:17:50,0.989
45699,2022-07-21 23:17:51,1.006
45700,2022-07-21 23:17:52,0.966
45701,2022-07-21 23:17:53,0.923
45702,2022-07-21 23:17:54,0.919
45703,2022-07-21 23:17:55,0.904
45704,2022-07-21 23:17:55,0.862
45705,2022-07-21 23:17:56,0.813
45706,2022-07-21 23:17:57,0.843
45707,2022-07-21 23:17:58,0.837
45708,2022-07-21 23:17:59,0.854
45709,2022-07-21 23:18:07,1.02
45710,2022-07-21 23:18:08,1.001
45711,2022-07-21 23:18:09,0.929
45712,2022-07-21 23:18:10,0.911
45713,2022-07-21 23:18:11,0.849
45714,2022-07-21 23:18:12,0.832
45715,2022-07-21 23:18:12,0.835
45716,2022-07-21 23:18:13,0.826
45717,2022-07-21 23:18:14,0.813
45718,2022-07-21 23:18:15,0.821
45719,2022-07-21 23:18:16,0.86
45720,2022-07-21 23:18:17,0.893
45721,2022-07-21 23:18:18,0.934
45722,2022-07-21 23:18:18,0.888
45723,2022-07-21 23:18:19,0.939
45724,2022-07-21 23:18:20,0.935
45725,2022-07-21 23:18:21,0.881
45726,2022-07-21 23:18:22,0.881
45727,2022-07-21 23:18:23,0.836
45728,2022-07-21 23:18:24,0.856
45729,2022-07-21 23:18:25,0.872
45730,2022-07-21 23:18:26,0.858
45731,2022-07-21 23:18:26,0.892
45732,2022-07-21 23:18:27,0.902
45733,2022-07-21 23:18:28,0.921
45734,2022-07-21 23:18:29,0.916
45735,2022-07-21 23:18:30,0.891
45736,2022-07-21 23:18:31,0.863
45737,2022-07-21 23:18:32,0.86
45738,2022-07-21 23:18:40,0.827
45739,2022-07-21 23:18:41,0.878
45740,2022-07-21 23:18:42,0.917
45741,2022-07-21 23:18:43,0.94
45742,2022-07-21 23:18:43,0.892
45743,2022-07-21 23:18:44,0.884
45744,2022-07-21 23:18:45,0.896
45745,2022-07-21 23:18:46,0.894
45746,2022-07-21 23:18:47,0.903
45747,2022-07-21 23:18:48,0.903
45748,2022-07-21 23:18:49,0.896
45749,2022-07-21 23:18:50,0.84
45750,2022-07-21 23:18:51,0.862
45751,2022-07-21 23:18:51,0.82
45752,2022-07-21 23:18:52,0.823
45753,2022-07-21 23:18:53,0.793
45754,2022-07-21 23:18:54,0.799
45755,2022-07-21 23:18:55,0.823
45756,2022-07-21 23:18:55,0.847
45757,2022-07-21 23:18:56,0.836
45758,2022-07-21 23:18:57,0.852
45759,2022-07-21 23:18:58,0.85
45760,2022-07-21 23:18:59,0.878
45761,2022-07-21 23:19:00,0.872
45762,2022-07-21 23:19:01,0.875
45763,2022-07-21 23:19:01,0.86
45764,2022-07-21 23:19:02,0.852
45765,2022-07-21 23:19:03,0.833
45766,2022-07-21 23:19:04,0.796
45767,2022-07-21 23:19:05,0.82
45768,2022-07-21 23:19:13,0.829
45769,2022-07-21 23:19:14,0.885
45770,2022-07-21 23:19:15,0.899
45771,2022-07-21 23:19:16,0.896
45772,2022-07-21 23:19:17,0.892
45773,2022-07-21 23:19:18,0.849
45774,2022-07-21 23:19:19,0.897
45775,2022-07-21 23:19:19,0.883
45776,2022-07-21 23:19:20,0.855
45777,2022-07-21 23:19:21,0.879
45778,2022-07-21 23:19:22,0.924
45779,2022-07-21 23:19:23,0.89
45780,2022-07-21 23:19:24,0.949
45781,2022-07-21 23:19:25,0.932
45782,2022-07-21 23:19:26,0.945
45783,2022-07-21 23:19:27,0.93
45784,2022-07-21 23:19:28,0.923
45785,2022-07-21 23:19:29,0.901
45786,2022-07-21 23:19:29,0.875
45787,2022-07-21 23:19:30,0.829
45788,2022-07-21 23:19:31,0.872
45789,2022-07-21 23:19:32,0.855
45790,2022-07-21 23:19:33,0.866
45791,2022-07-21 23:19:34,0.884
45792,2022-07-21 23:19:35,0.903
45793,2022-07-21 23:19:36,0.921
45794,2022-07-21 23:19:37,0.928
45795,2022-07-21 23:19:37,0.926
45796,2022-07-21 23:19:38,0.9
45797,2022-07-21 23:19:46,0.939
45798,2022-07-21 23:19:47,0.955
45799,2022-07-21 23:19:48,0.968
45800,2022-07-21 23:19:49,0.914
45801,2022-07-21 23:19:49,0.945
45802,2022-07-21 23:19:50,0.889
45803,2022-07-21 23:19:51,0.872
45804,2022-07-21 23:19:52,0.846
45805,2022-07-21 23:19:53,0.827
45806,2022-07-21 23:19:54,0.821
45807,2022-07-21 23:19:55,0.852
45808,2022-07-21 23:19:55,0.86
45809,2022-07-21 23:19:56,0.863
45810,2022-07-21 23:19:57,0.929
45811,2022-07-21 23:19:58,0.953
45812,2022-07-21 23:19:59,0.938
45813,2022-07-21 23:20:00,0.968
45814,2022-07-21 23:20:01,0.932
45815,2022-07-21 23:20:02,0.958
45816,2022-07-21 23:20:03,0.924
45817,2022-07-21 23:20:04,0.947
45818,2022-07-21 23:20:05,0.906
45819,2022-07-21 23:20:06,0.91
45820,2022-07-21 23:20:07,0.923
45821,2022-07-21 23:20:07,0.894
45822,2022-07-21 23:20:08,0.934
45823,2022-07-21 23:20:09,0.938
45824,2022-07-21 23:20:10,0.911
45825,2022-07-21 23:20:11,0.926
45826,2022-07-21 23:20:19,0.888
45827,2022-07-21 23:20:20,0.938
45828,2022-07-21 23:20:20,0.944
45829,2022-07-21 23:20:21,0.934
45830,2022-07-21 23:20:22,1.006
45831,2022-07-21 23:20:23,0.986
45832,2022-07-21 23:20:24,0.986
45833,2022-07-21 23:20:25,0.979
45834,2022-07-21 23:20:26,0.981
45835,2022-07-21 23:20:27,0.955
45836,2022-07-21 23:20:28,0.978
45837,2022-07-21 23:20:29,0.974
45838,2022-07-21 23:20:30,0.965
45839,2022-07-21 23:20:31,0.938
45840,2022-07-21 23:20:32,0.946
45841,2022-07-21 23:20:33,0.966
45842,2022-07-21 23:20:34,0.953
45843,2022-07-21 23:20:35,0.944
45844,2022-07-21 23:20:36,0.969
45845,2022-07-21 23:20:37,0.967
45846,2022-07-21 23:20:38,0.944
45847,2022-07-21 23:20:39,0.927
45848,2022-07-21 23:20:40,0.892
45849,2022-07-21 23:20:41,0.88
45850,2022-07-21 23:20:41,0.849
45851,2022-07-21 23:20:42,0.845
45852,2022-07-21 23:20:43,0.821
45853,2022-07-21 23:20:44,0.804
45854,2022-07-21 23:20:52,1.0
45855,2022-07-21 23:20:53,1.02
45856,2022-07-21 23:20:54,0.936
45857,2022-07-21 23:20:55,0.96
45858,2022-07-21 23:20:56,0.882
45859,2022-07-21 23:20:57,0.829
45860,2022-07-21 23:20:58,0.804
45861,2022-07-21 23:20:59,0.813
45862,2022-07-21 23:20:59,0.801
45863,2022-07-21 23:21:00,0.794
45864,2022-07-21 23:21:01,0.829
45865,2022-07-21 23:21:03,0.889
45866,2022-07-21 23:21:03,0.884
45867,2022-07-21 23:21:04,1.107
45868,2022-07-21 23:21:05,0.956
45869,2022-07-21 23:21:06,1.141
45870,2022-07-21 23:21:07,0.969
45871,2022-07-21 23:21:08,1.063
45872,2022-07-21 23:21:09,1.02
45873,2022-07-21 23:21:10,1.047
45874,2022-07-21 23:21:11,1.006
45875,2022-07-21 23:21:12,1.022
45876,2022-07-21 23:21:13,0.973
45877,2022-07-21 23:21:14,0.979
45878,2022-07-21 23:21:15,0.96
45879,2022-07-21 23:21:16,0.924
45880,2022-07-21 23:21:17,0.939
45881,2022-07-21 23:21:25,0.931
45882,2022-07-21 23:21:26,0.947
45883,2022-07-21 23:21:27,0.945
45884,2022-07-21 23:21:28,0.977
45885,2022-07-21 23:21:29,0.974
45886,2022-07-21 23:21:30,1.0
45887,2022-07-21 23:21:31,0.944
45888,2022-07-21 23:21:32,0.977
45889,2022-07-21 23:21:33,0.962
45890,2022-07-21 23:21:34,0.909
45891,2022-07-21 23:21:35,0.94
45892,2022-07-21 23:21:36,0.91
45893,2022-07-21 23:21:37,0.872
45894,2022-07-21 23:21:38,0.899
45895,2022-07-21 23:21:38,0.885
45896,2022-07-21 23:21:39,0.859
45897,2022-07-21 23:21:40,0.883
45898,2022-07-21 23:21:41,0.873
45899,2022-07-21 23:21:42,0.835
45900,2022-07-21 23:21:43,0.835
45901,2022-07-21 23:21:44,0.828
45902,2022-07-21 23:21:44,0.82
45903,2022-07-21 23:21:45,0.82
45904,2022-07-21 23:21:46,0.849
45905,2022-07-21 23:21:47,0.869
45906,2022-07-21 23:21:48,0.863
45907,2022-07-21 23:21:49,0.912
45908,2022-07-21 23:21:50,0.925
45909,2022-07-21 23:21:58,0.805
45910,2022-07-21 23:21:59,0.849
45911,2022-07-21 23:22:00,0.872
45912,2022-07-21 23:22:01,0.867
45913,2022-07-21 23:22:02,0.915
45914,2022-07-21 23:22:03,0.941
45915,2022-07-21 23:22:04,0.927
45916,2022-07-21 23:22:05,0.961
45917,2022-07-21 23:22:05,0.939
45918,2022-07-21 23:22:06,0.888
45919,2022-07-21 23:22:07,0.883
45920,2022-07-21 23:22:08,0.867
45921,2022-07-21 23:22:09,0.895
45922,2022-07-21 23:22:10,0.891
45923,2022-07-21 23:22:11,0.894
45924,2022-07-21 23:22:12,0.919
45925,2022-07-21 23:22:13,0.893
45926,2022-07-21 23:22:13,0.923
45927,2022-07-21 23:22:14,0.928
45928,2022-07-21 23:22:15,0.925
45929,2022-07-21 23:22:16,0.96
45930,2022-07-21 23:22:17,0.938
45931,2022-07-21 23:22:18,0.96
45932,2022-07-21 23:22:19,0.938
45933,2022-07-21 23:22:20,0.912
45934,2022-07-21 23:22:21,0.917
45935,2022-07-21 23:22:22,0.898
45936,2022-07-21 23:22:23,0.918
45937,2022-07-21 23:22:31,0.847
45938,2022-07-21 23:22:32,0.851
45939,2022-07-21 23:22:33,0.848
45940,2022-07-21 23:22:33,0.863
45941,2022-07-21 23:22:34,0.841
45942,2022-07-21 23:22:35,0.836
45943,2022-07-21 23:22:36,0.818
45944,2022-07-21 23:22:37,0.828
45945,2022-07-21 23:22:38,0.835
45946,2022-07-21 23:22:38,0.86
45947,2022-07-21 23:22:39,0.903
45948,2022-07-21 23:22:40,0.896
45949,2022-07-21 23:22:41,0.956
45950,2022-07-21 23:22:42,0.925
45951,2022-07-21 23:22:43,0.945
45952,2022-07-21 23:22:44,0.932
45953,2022-07-21 23:22:45,0.882
45954,2022-07-21 23:22:46,0.889
45955,2022-07-21 23:22:47,0.841
45956,2022-07-21 23:22:47,0.825
45957,2022-07-21 23:22:48,0.835
45958,2022-07-21 23:22:49,0.784
45959,2022-07-21 23:22:50,0.792
45960,2022-07-21 23:22:51,0.8
45961,2022-07-21 23:22:51,0.803
45962,2022-07-21 23:22:52,0.805
45963,2022-07-21 23:22:53,0.829
45964,2022-07-21 23:22:54,0.828
45965,2022-07-21 23:22:55,0.835
45966,2022-07-21 23:22:56,0.862
45967,2022-07-21 23:22:56,0.84
45968,2022-07-21 23:23:04,0.809
45969,2022-07-21 23:23:05,0.812
45970,2022-07-21 23:23:05,0.811
45971,2022-07-21 23:23:06,0.804
45972,2022-07-21 23:23:07,0.803
45973,2022-07-21 23:23:08,0.825
45974,2022-07-21 23:23:09,0.816
45975,2022-07-21 23:23:09,0.825
45976,2022-07-21 23:23:10,0.867
45977,2022-07-21 23:23:11,0.879
45978,2022-07-21 23:23:12,0.929
45979,2022-07-21 23:23:13,1.007
45980,2022-07-21 23:23:14,0.927
45981,2022-07-21 23:23:15,0.931
45982,2022-07-21 23:23:16,0.911
45983,2022-07-21 23:23:17,0.947
45984,2022-07-21 23:23:18,0.901
45985,2022-07-21 23:23:19,0.896
45986,2022-07-21 23:23:20,0.885
45987,2022-07-21 23:23:20,0.89
45988,2022-07-21 23:23:21,0.869
45989,2022-07-21 23:23:22,0.875
45990,2022-07-21 23:23:23,0.881
45991,2022-07-21 23:23:24,0.896
45992,2022-07-21 23:23:25,0.889
45993,2022-07-21 23:23:26,0.912
45994,2022-07-21 23:23:27,0.937
45995,2022-07-21 23:23:28,0.912
45996,2022-07-21 23:23:29,0.939
45997,2022-07-21 23:23:29,0.94
45998,2022-07-21 23:23:37,0.88
45999,2022-07-21 23:23:38,0.883
46000,2022-07-21 23:23:39,0.859
46001,2022-07-21 23:23:39,0.861
46002,2022-07-21 23:23:40,0.855
46003,2022-07-21 23:23:41,0.911
46004,2022-07-21 23:23:42,0.904
46005,2022-07-21 23:23:43,0.925
46006,2022-07-21 23:23:44,0.957
46007,2022-07-21 23:23:45,0.927
46008,2022-07-21 23:23:46,0.957
46009,2022-07-21 23:23:47,0.938
46010,2022-07-21 23:23:48,0.942
46011,2022-07-21 23:23:49,0.931
46012,2022-07-21 23:23:50,0.891
46013,2022-07-21 23:23:50,0.854
46014,2022-07-21 23:23:51,0.842
46015,2022-07-21 23:23:52,0.84
46016,2022-07-21 23:23:53,0.82
46017,2022-07-21 23:23:54,0.816
46018,2022-07-21 23:23:55,0.832
46019,2022-07-21 23:23:55,0.842
46020,2022-07-21 23:23:56,0.873
46021,2022-07-21 23:23:57,0.885
46022,2022-07-21 23:23:58,0.888
46023,2022-07-21 23:23:59,0.859
46024,2022-07-21 23:24:00,0.854
46025,2022-07-21 23:24:01,0.862
46026,2022-07-21 23:24:02,0.865
46027,2022-07-21 23:24:02,0.85
46028,2022-07-21 23:24:10,0.992
46029,2022-07-21 23:24:11,0.979
46030,2022-07-21 23:24:12,0.95
46031,2022-07-21 23:24:13,0.958
46032,2022-07-21 23:24:14,0.899
46033,2022-07-21 23:24:15,0.902
46034,2022-07-21 23:24:16,0.856
46035,2022-07-21 23:24:17,0.859
46036,2022-07-21 23:24:18,0.861
46037,2022-07-21 23:24:19,0.86
46038,2022-07-21 23:24:19,0.845
46039,2022-07-21 23:24:20,0.84
46040,2022-07-21 23:24:21,0.85
46041,2022-07-21 23:24:22,0.888
46042,2022-07-21 23:24:23,0.922
46043,2022-07-21 23:24:24,0.912
46044,2022-07-21 23:24:25,0.966
46045,2022-07-21 23:24:26,0.925
46046,2022-07-21 23:24:27,0.956
46047,2022-07-21 23:24:28,0.923
46048,2022-07-21 23:24:28,0.878
46049,2022-07-21 23:24:29,0.892
46050,2022-07-21 23:24:30,0.841
46051,2022-07-21 23:24:31,0.821
46052,2022-07-21 23:24:32,0.833
46053,2022-07-21 23:24:33,0.8
46054,2022-07-21 23:24:33,0.806
46055,2022-07-21 23:24:34,0.814
46056,2022-07-21 23:24:35,0.812
46057,2022-07-21 23:24:43,0.888
46058,2022-07-21 23:24:44,0.86
46059,2022-07-21 23:24:45,0.836
46060,2022-07-21 23:24:46,0.852
46061,2022-07-21 23:24:47,0.827
46062,2022-07-21 23:24:48,0.833
46063,2022-07-21 23:24:48,0.819
46064,2022-07-21 23:24:49,0.826
46065,2022-07-21 23:24:50,0.823
46066,2022-07-21 23:24:51,0.834
46067,2022-07-21 23:24:52,0.83
46068,2022-07-21 23:24:52,0.844
46069,2022-07-21 23:24:53,0.832
46070,2022-07-21 23:24:54,0.842
46071,2022-07-21 23:24:55,0.838
46072,2022-07-21 23:24:56,0.87
46073,2022-07-21 23:24:57,0.854
46074,2022-07-21 23:24:58,0.874
46075,2022-07-21 23:24:58,0.868
46076,2022-07-21 23:24:59,0.852
46077,2022-07-21 23:25:00,0.871
46078,2022-07-21 23:25:01,0.852
46079,2022-07-21 23:25:02,0.832
46080,2022-07-21 23:25:03,0.849
46081,2022-07-21 23:25:04,0.825
46082,2022-07-21 23:25:04,0.831
46083,2022-07-21 23:25:05,0.824
46084,2022-07-21 23:25:06,0.829
46085,2022-07-21 23:25:07,0.827
46086,2022-07-21 23:25:08,0.82
46087,2022-07-21 23:25:08,0.826
46088,2022-07-21 23:25:16,0.87
46089,2022-07-21 23:25:17,0.858
46090,2022-07-21 23:25:18,0.829
46091,2022-07-21 23:25:19,0.822
46092,2022-07-21 23:25:19,0.813
46093,2022-07-21 23:25:20,0.819
46094,2022-07-21 23:25:21,0.822
46095,2022-07-21 23:25:22,0.835
46096,2022-07-21 23:25:23,0.853
46097,2022-07-21 23:25:24,0.844
46098,2022-07-21 23:25:25,0.861
46099,2022-07-21 23:25:25,0.894
46100,2022-07-21 23:25:26,0.885
46101,2022-07-21 23:25:27,0.912
46102,2022-07-21 23:25:28,0.904
46103,2022-07-21 23:25:29,0.881
46104,2022-07-21 23:25:30,0.904
46105,2022-07-21 23:25:31,0.871
46106,2022-07-21 23:25:32,0.882
46107,2022-07-21 23:25:33,0.901
46108,2022-07-21 23:25:33,0.878
46109,2022-07-21 23:25:34,0.892
46110,2022-07-21 23:25:35,0.912
46111,2022-07-21 23:25:36,0.892
46112,2022-07-21 23:25:37,0.925
